"Título de trazado: Asa_P01"
"N.º","Fecha Tiempo, GMT-05:00","Lluvia, mm (LGR S/N: 21471862, SEN S/N: 21560958)"
3362,08/23/25 02:07:25 AM,0.00
3363,08/23/25 02:12:25 AM,0.00
3364,08/23/25 02:17:25 AM,0.00
3365,08/23/25 02:22:25 AM,0.00
3366,08/23/25 02:27:25 AM,0.00
3367,08/23/25 02:32:25 AM,0.00
3368,08/23/25 02:37:25 AM,0.00
3369,08/23/25 02:42:25 AM,0.00
3370,08/23/25 02:47:25 AM,0.00
3371,08/23/25 02:52:25 AM,0.00
3372,08/23/25 02:57:25 AM,0.00
3373,08/23/25 03:02:25 AM,0.00
3374,08/23/25 03:07:25 AM,0.00
3375,08/23/25 03:12:25 AM,0.00
3376,08/23/25 03:17:25 AM,0.00
3377,08/23/25 03:22:25 AM,0.00
3378,08/23/25 03:27:25 AM,0.00
3379,08/23/25 03:32:25 AM,0.00
3380,08/23/25 03:37:25 AM,0.00
3381,08/23/25 03:42:25 AM,0.00
3382,08/23/25 03:47:25 AM,0.00
3383,08/23/25 03:52:25 AM,0.00
3384,08/23/25 03:57:25 AM,0.00
3385,08/23/25 04:02:25 AM,0.00
3386,08/23/25 04:07:25 AM,0.00
3387,08/23/25 04:12:25 AM,0.00
3388,08/23/25 04:17:25 AM,0.00
3389,08/23/25 04:22:25 AM,0.00
3390,08/23/25 04:27:25 AM,0.00
3391,08/23/25 04:32:25 AM,0.00
3392,08/23/25 04:37:25 AM,0.00
3393,08/23/25 04:42:25 AM,0.00
3394,08/23/25 04:47:25 AM,0.00
3395,08/23/25 04:52:25 AM,0.00
3396,08/23/25 04:57:25 AM,0.00
3397,08/23/25 05:02:25 AM,0.00
3398,08/23/25 05:07:25 AM,0.00
3399,08/23/25 05:12:25 AM,0.00
3400,08/23/25 05:17:25 AM,0.00
3401,08/23/25 05:22:25 AM,0.00
3402,08/23/25 05:27:25 AM,0.00
3403,08/23/25 05:32:25 AM,0.00
3404,08/23/25 05:37:25 AM,0.00
3405,08/23/25 05:42:25 AM,0.00
3406,08/23/25 05:47:25 AM,0.00
3407,08/23/25 05:52:25 AM,0.00
3408,08/23/25 05:57:25 AM,0.00
3409,08/23/25 06:02:25 AM,0.00
3410,08/23/25 06:07:25 AM,0.00
3411,08/23/25 06:12:25 AM,0.00
3412,08/23/25 06:17:25 AM,0.00
3413,08/23/25 06:22:25 AM,0.00
3414,08/23/25 06:27:25 AM,0.00
3415,08/23/25 06:32:25 AM,0.00
3416,08/23/25 06:37:25 AM,0.00
3417,08/23/25 06:42:25 AM,0.00
3418,08/23/25 06:47:25 AM,0.00
3419,08/23/25 06:52:25 AM,0.00
3420,08/23/25 06:57:25 AM,0.00
3421,08/23/25 07:02:25 AM,0.00
3422,08/23/25 07:07:25 AM,0.00
3423,08/23/25 07:12:25 AM,0.00
3424,08/23/25 07:17:25 AM,0.00
3425,08/23/25 07:22:25 AM,0.00
3426,08/23/25 07:27:25 AM,0.00
3427,08/23/25 07:32:25 AM,0.00
3428,08/23/25 07:37:25 AM,0.00
3429,08/23/25 07:42:25 AM,0.00
3430,08/23/25 07:47:25 AM,0.00
3431,08/23/25 07:52:25 AM,0.00
3432,08/23/25 07:57:25 AM,0.00
3433,08/23/25 08:02:25 AM,0.00
3434,08/23/25 08:07:25 AM,0.00
3435,08/23/25 08:12:25 AM,0.00
3436,08/23/25 08:17:25 AM,0.00
3437,08/23/25 08:22:25 AM,0.00
3438,08/23/25 08:27:25 AM,0.00
3439,08/23/25 08:32:25 AM,0.00
3440,08/23/25 08:37:25 AM,0.00
3441,08/23/25 08:42:25 AM,0.00
3442,08/23/25 08:47:25 AM,0.00
3443,08/23/25 08:52:25 AM,0.00
3444,08/23/25 08:57:25 AM,0.00
3445,08/23/25 09:02:25 AM,0.00
3446,08/23/25 09:07:25 AM,0.00
3447,08/23/25 09:12:25 AM,0.00
3448,08/23/25 09:17:25 AM,0.00
3449,08/23/25 09:22:25 AM,0.00
3450,08/23/25 09:27:25 AM,0.00
3451,08/23/25 09:32:25 AM,0.00
3452,08/23/25 09:37:25 AM,0.00
3453,08/23/25 09:42:25 AM,0.00
3454,08/23/25 09:47:25 AM,0.00
3455,08/23/25 09:52:25 AM,0.00
3456,08/23/25 09:57:25 AM,0.00
3457,08/23/25 10:02:25 AM,0.00
3458,08/23/25 10:07:25 AM,0.00
3459,08/23/25 10:12:25 AM,0.00
3460,08/23/25 10:17:25 AM,0.00
3461,08/23/25 10:22:25 AM,0.00
3462,08/23/25 10:27:25 AM,0.00
3463,08/23/25 10:32:25 AM,0.00
3464,08/23/25 10:37:25 AM,0.00
3465,08/23/25 10:42:25 AM,0.00
3466,08/23/25 10:47:25 AM,0.00
3467,08/23/25 10:52:25 AM,0.00
3468,08/23/25 10:57:25 AM,0.00
3469,08/23/25 11:02:25 AM,0.00
3470,08/23/25 11:07:25 AM,0.00
3471,08/23/25 11:12:25 AM,0.00
3472,08/23/25 11:17:25 AM,0.00
3473,08/23/25 11:22:25 AM,0.00
3474,08/23/25 11:27:25 AM,0.00
3475,08/23/25 11:32:25 AM,0.00
3476,08/23/25 11:37:25 AM,0.00
3477,08/23/25 11:42:25 AM,0.00
3478,08/23/25 11:47:25 AM,0.00
3479,08/23/25 11:52:25 AM,0.00
3480,08/23/25 11:57:25 AM,0.00
3481,08/23/25 12:02:25 PM,0.00
3482,08/23/25 12:07:25 PM,0.00
3483,08/23/25 12:12:25 PM,0.00
3484,08/23/25 12:17:25 PM,0.00
3485,08/23/25 12:22:25 PM,0.00
3486,08/23/25 12:27:25 PM,0.00
3487,08/23/25 12:32:25 PM,0.00
3488,08/23/25 12:37:25 PM,0.00
3489,08/23/25 12:42:25 PM,0.00
3490,08/23/25 12:47:25 PM,0.00
3491,08/23/25 12:52:25 PM,0.00
3492,08/23/25 12:57:25 PM,0.00
3493,08/23/25 01:02:25 PM,0.00
3494,08/23/25 01:07:25 PM,0.00
3495,08/23/25 01:12:25 PM,0.00
3496,08/23/25 01:17:25 PM,0.00
3497,08/23/25 01:22:25 PM,0.00
3498,08/23/25 01:27:25 PM,0.00
3499,08/23/25 01:32:25 PM,0.00
3500,08/23/25 01:37:25 PM,0.00
3501,08/23/25 01:42:25 PM,0.00
3502,08/23/25 01:47:25 PM,0.00
3503,08/23/25 01:52:25 PM,0.00
3504,08/23/25 01:57:25 PM,0.00
3505,08/23/25 02:02:25 PM,0.00
3506,08/23/25 02:07:25 PM,0.00
3507,08/23/25 02:12:25 PM,0.00
3508,08/23/25 02:17:25 PM,0.00
3509,08/23/25 02:22:25 PM,0.00
3510,08/23/25 02:27:25 PM,0.00
3511,08/23/25 02:32:25 PM,0.00
3512,08/23/25 02:37:25 PM,0.00
3513,08/23/25 02:42:25 PM,0.00
3514,08/23/25 02:47:25 PM,0.00
3515,08/23/25 02:52:25 PM,0.00
3516,08/23/25 02:57:25 PM,0.00
3517,08/23/25 03:02:25 PM,0.00
3518,08/23/25 03:07:25 PM,0.00
3519,08/23/25 03:12:25 PM,0.00
3520,08/23/25 03:17:25 PM,0.00
3521,08/23/25 03:22:25 PM,0.00
3522,08/23/25 03:27:25 PM,0.00
3523,08/23/25 03:32:25 PM,0.00
3524,08/23/25 03:37:25 PM,0.00
3525,08/23/25 03:42:25 PM,0.00
3526,08/23/25 03:47:25 PM,0.00
3527,08/23/25 03:52:25 PM,0.00
3528,08/23/25 03:57:25 PM,0.00
3529,08/23/25 04:02:25 PM,0.00
3530,08/23/25 04:07:25 PM,0.00
3531,08/23/25 04:12:25 PM,0.00
3532,08/23/25 04:17:25 PM,0.00
3533,08/23/25 04:22:25 PM,0.00
3534,08/23/25 04:27:25 PM,0.00
3535,08/23/25 04:32:25 PM,0.00
3536,08/23/25 04:37:25 PM,0.00
3537,08/23/25 04:42:25 PM,0.00
3538,08/23/25 04:47:25 PM,0.00
3539,08/23/25 04:52:25 PM,0.00
3540,08/23/25 04:57:25 PM,0.00
3541,08/23/25 05:02:25 PM,0.00
3542,08/23/25 05:07:25 PM,0.00
3543,08/23/25 05:12:25 PM,0.00
3544,08/23/25 05:17:25 PM,0.00
3545,08/23/25 05:22:25 PM,0.00
3546,08/23/25 05:27:25 PM,0.00
3547,08/23/25 05:32:25 PM,0.00
3548,08/23/25 05:37:25 PM,0.00
3549,08/23/25 05:42:25 PM,0.00
3550,08/23/25 05:47:25 PM,0.00
3551,08/23/25 05:52:25 PM,0.00
3552,08/23/25 05:57:25 PM,0.00
3553,08/23/25 06:02:25 PM,0.00
3554,08/23/25 06:07:25 PM,0.00
3555,08/23/25 06:12:25 PM,0.00
3556,08/23/25 06:17:25 PM,0.00
3557,08/23/25 06:22:25 PM,0.00
3558,08/23/25 06:27:25 PM,0.00
3559,08/23/25 06:32:25 PM,0.00
3560,08/23/25 06:37:25 PM,0.00
3561,08/23/25 06:42:25 PM,0.00
3562,08/23/25 06:47:25 PM,0.00
3563,08/23/25 06:52:25 PM,0.00
3564,08/23/25 06:57:25 PM,0.00
3565,08/23/25 07:02:25 PM,0.00
3566,08/23/25 07:07:25 PM,0.00
3567,08/23/25 07:12:25 PM,0.00
3568,08/23/25 07:17:25 PM,0.00
3569,08/23/25 07:22:25 PM,0.00
3570,08/23/25 07:27:25 PM,0.00
3571,08/23/25 07:32:25 PM,0.00
3572,08/23/25 07:37:25 PM,0.00
3573,08/23/25 07:42:25 PM,0.00
3574,08/23/25 07:47:25 PM,0.00
3575,08/23/25 07:52:25 PM,0.00
3576,08/23/25 07:57:25 PM,0.00
3577,08/23/25 08:02:25 PM,0.00
3578,08/23/25 08:07:25 PM,0.00
3579,08/23/25 08:12:25 PM,0.00
3580,08/23/25 08:17:25 PM,0.00
3581,08/23/25 08:22:25 PM,0.00
3582,08/23/25 08:27:25 PM,0.00
3583,08/23/25 08:32:25 PM,0.00
3584,08/23/25 08:37:25 PM,0.00
3585,08/23/25 08:42:25 PM,0.00
3586,08/23/25 08:47:25 PM,0.00
3587,08/23/25 08:52:25 PM,0.00
3588,08/23/25 08:57:25 PM,0.00
3589,08/23/25 09:02:25 PM,0.00
3590,08/23/25 09:07:25 PM,0.00
3591,08/23/25 09:12:25 PM,0.00
3592,08/23/25 09:17:25 PM,0.00
3593,08/23/25 09:22:25 PM,0.00
3594,08/23/25 09:27:25 PM,0.00
3595,08/23/25 09:32:25 PM,0.00
3596,08/23/25 09:37:25 PM,0.00
3597,08/23/25 09:42:25 PM,0.00
3598,08/23/25 09:47:25 PM,0.00
3599,08/23/25 09:52:25 PM,0.00
3600,08/23/25 09:57:25 PM,0.00
3601,08/23/25 10:02:25 PM,0.00
3602,08/23/25 10:07:25 PM,0.00
3603,08/23/25 10:12:25 PM,0.00
3604,08/23/25 10:17:25 PM,0.00
3605,08/23/25 10:22:25 PM,0.00
3606,08/23/25 10:27:25 PM,0.00
3607,08/23/25 10:32:25 PM,0.00
3608,08/23/25 10:37:25 PM,0.00
3609,08/23/25 10:42:25 PM,0.00
3610,08/23/25 10:47:25 PM,0.00
3611,08/23/25 10:52:25 PM,0.00
3612,08/23/25 10:57:25 PM,0.00
3613,08/23/25 11:02:25 PM,0.00
3614,08/23/25 11:07:25 PM,0.00
3615,08/23/25 11:12:25 PM,0.00
3616,08/23/25 11:17:25 PM,0.00
3617,08/23/25 11:22:25 PM,0.00
3618,08/23/25 11:27:25 PM,0.00
3619,08/23/25 11:32:25 PM,0.00
3620,08/23/25 11:37:25 PM,0.00
3621,08/23/25 11:42:25 PM,0.00
3622,08/23/25 11:47:25 PM,0.00
3623,08/23/25 11:52:25 PM,0.00
3624,08/23/25 11:57:25 PM,0.00
3625,08/24/25 12:02:25 AM,0.00
3626,08/24/25 12:07:25 AM,0.00
3627,08/24/25 12:12:25 AM,0.00
3628,08/24/25 12:17:25 AM,0.00
3629,08/24/25 12:22:25 AM,0.00
3630,08/24/25 12:27:25 AM,0.00
3631,08/24/25 12:32:25 AM,0.00
3632,08/24/25 12:37:25 AM,0.00
3633,08/24/25 12:42:25 AM,0.00
3634,08/24/25 12:47:25 AM,0.00
3635,08/24/25 12:52:25 AM,0.00
3636,08/24/25 12:57:25 AM,0.00
3637,08/24/25 01:02:25 AM,0.00
3638,08/24/25 01:07:25 AM,0.00
3639,08/24/25 01:12:25 AM,0.00
3640,08/24/25 01:17:25 AM,0.00
3641,08/24/25 01:22:25 AM,0.00
3642,08/24/25 01:27:25 AM,0.00
3643,08/24/25 01:32:25 AM,0.00
3644,08/24/25 01:37:25 AM,0.00
3645,08/24/25 01:42:25 AM,0.00
3646,08/24/25 01:47:25 AM,0.00
3647,08/24/25 01:52:25 AM,0.00
3648,08/24/25 01:57:25 AM,0.00
3649,08/24/25 02:02:25 AM,0.00
3650,08/24/25 02:07:25 AM,0.00
3651,08/24/25 02:12:25 AM,0.00
3652,08/24/25 02:17:25 AM,0.00
3653,08/24/25 02:22:25 AM,0.00
3654,08/24/25 02:27:25 AM,0.00
3655,08/24/25 02:32:25 AM,0.00
3656,08/24/25 02:37:25 AM,0.00
3657,08/24/25 02:42:25 AM,0.00
3658,08/24/25 02:47:25 AM,0.00
3659,08/24/25 02:52:25 AM,0.00
3660,08/24/25 02:57:25 AM,0.00
3661,08/24/25 03:02:25 AM,0.00
3662,08/24/25 03:07:25 AM,0.00
3663,08/24/25 03:12:25 AM,0.00
3664,08/24/25 03:17:25 AM,0.00
3665,08/24/25 03:22:25 AM,0.00
3666,08/24/25 03:27:25 AM,0.00
3667,08/24/25 03:32:25 AM,0.00
3668,08/24/25 03:37:25 AM,0.00
3669,08/24/25 03:42:25 AM,0.00
3670,08/24/25 03:47:25 AM,0.00
3671,08/24/25 03:52:25 AM,0.00
3672,08/24/25 03:57:25 AM,0.00
3673,08/24/25 04:02:25 AM,0.00
3674,08/24/25 04:07:25 AM,0.00
3675,08/24/25 04:12:25 AM,0.00
3676,08/24/25 04:17:25 AM,0.00
3677,08/24/25 04:22:25 AM,0.00
3678,08/24/25 04:27:25 AM,0.00
3679,08/24/25 04:32:25 AM,0.00
3680,08/24/25 04:37:25 AM,0.00
3681,08/24/25 04:42:25 AM,0.00
3682,08/24/25 04:47:25 AM,0.00
3683,08/24/25 04:52:25 AM,0.00
3684,08/24/25 04:57:25 AM,0.00
3685,08/24/25 05:02:25 AM,0.00
3686,08/24/25 05:07:25 AM,0.00
3687,08/24/25 05:12:25 AM,0.00
3688,08/24/25 05:17:25 AM,0.00
3689,08/24/25 05:22:25 AM,0.00
3690,08/24/25 05:27:25 AM,0.00
3691,08/24/25 05:32:25 AM,0.00
3692,08/24/25 05:37:25 AM,0.00
3693,08/24/25 05:42:25 AM,0.00
3694,08/24/25 05:47:25 AM,0.00
3695,08/24/25 05:52:25 AM,0.00
3696,08/24/25 05:57:25 AM,0.00
3697,08/24/25 06:02:25 AM,0.00
3698,08/24/25 06:07:25 AM,0.00
3699,08/24/25 06:12:25 AM,0.00
3700,08/24/25 06:17:25 AM,0.00
3701,08/24/25 06:22:25 AM,0.00
3702,08/24/25 06:27:25 AM,0.00
3703,08/24/25 06:32:25 AM,0.00
3704,08/24/25 06:37:25 AM,0.00
3705,08/24/25 06:42:25 AM,0.00
3706,08/24/25 06:47:25 AM,0.00
3707,08/24/25 06:52:25 AM,0.00
3708,08/24/25 06:57:25 AM,0.00
3709,08/24/25 07:02:25 AM,0.00
3710,08/24/25 07:07:25 AM,0.00
3711,08/24/25 07:12:25 AM,0.00
3712,08/24/25 07:17:25 AM,0.00
3713,08/24/25 07:22:25 AM,0.00
3714,08/24/25 07:27:25 AM,0.00
3715,08/24/25 07:32:25 AM,0.00
3716,08/24/25 07:37:25 AM,0.00
3717,08/24/25 07:42:25 AM,0.00
3718,08/24/25 07:47:25 AM,0.00
3719,08/24/25 07:52:25 AM,0.00
3720,08/24/25 07:57:25 AM,0.00
3721,08/24/25 08:02:25 AM,0.00
3722,08/24/25 08:07:25 AM,0.00
3723,08/24/25 08:12:25 AM,0.00
3724,08/24/25 08:17:25 AM,0.00
3725,08/24/25 08:22:25 AM,0.00
3726,08/24/25 08:27:25 AM,0.00
3727,08/24/25 08:32:25 AM,0.00
3728,08/24/25 08:37:25 AM,0.00
3729,08/24/25 08:42:25 AM,0.00
3730,08/24/25 08:47:25 AM,0.00
3731,08/24/25 08:52:25 AM,0.00
3732,08/24/25 08:57:25 AM,0.00
3733,08/24/25 09:02:25 AM,0.00
3734,08/24/25 09:07:25 AM,0.00
3735,08/24/25 09:12:25 AM,0.00
3736,08/24/25 09:17:25 AM,0.00
3737,08/24/25 09:22:25 AM,0.00
3738,08/24/25 09:27:25 AM,0.00
3739,08/24/25 09:32:25 AM,0.00
3740,08/24/25 09:37:25 AM,0.00
3741,08/24/25 09:42:25 AM,0.00
3742,08/24/25 09:47:25 AM,0.00
3743,08/24/25 09:52:25 AM,0.00
3744,08/24/25 09:57:25 AM,0.00
3745,08/24/25 10:02:25 AM,0.00
3746,08/24/25 10:07:25 AM,0.00
3747,08/24/25 10:12:25 AM,0.00
3748,08/24/25 10:17:25 AM,0.00
3749,08/24/25 10:22:25 AM,0.00
3750,08/24/25 10:27:25 AM,0.00
3751,08/24/25 10:32:25 AM,0.00
3752,08/24/25 10:37:25 AM,0.00
3753,08/24/25 10:42:25 AM,0.00
3754,08/24/25 10:47:25 AM,0.00
3755,08/24/25 10:52:25 AM,0.00
3756,08/24/25 10:57:25 AM,0.00
3757,08/24/25 11:02:25 AM,0.00
3758,08/24/25 11:07:25 AM,0.00
3759,08/24/25 11:12:25 AM,0.00
3760,08/24/25 11:17:25 AM,0.00
3761,08/24/25 11:22:25 AM,0.00
3762,08/24/25 11:27:25 AM,0.00
3763,08/24/25 11:32:25 AM,0.00
3764,08/24/25 11:37:25 AM,0.00
3765,08/24/25 11:42:25 AM,0.00
3766,08/24/25 11:47:25 AM,0.00
3767,08/24/25 11:52:25 AM,0.00
3768,08/24/25 11:57:25 AM,0.00
3769,08/24/25 12:02:25 PM,0.00
3770,08/24/25 12:07:25 PM,0.00
3771,08/24/25 12:12:25 PM,0.00
3772,08/24/25 12:17:25 PM,0.00
3773,08/24/25 12:22:25 PM,0.00
3774,08/24/25 12:27:25 PM,0.00
3775,08/24/25 12:32:25 PM,0.00
3776,08/24/25 12:37:25 PM,0.00
3777,08/24/25 12:42:25 PM,0.00
3778,08/24/25 12:47:25 PM,0.00
3779,08/24/25 12:52:25 PM,0.00
3780,08/24/25 12:57:25 PM,0.00
3781,08/24/25 01:02:25 PM,0.00
3782,08/24/25 01:07:25 PM,0.00
3783,08/24/25 01:12:25 PM,0.00
3784,08/24/25 01:17:25 PM,0.00
3785,08/24/25 01:22:25 PM,0.00
3786,08/24/25 01:27:25 PM,0.00
3787,08/24/25 01:32:25 PM,0.00
3788,08/24/25 01:37:25 PM,0.00
3789,08/24/25 01:42:25 PM,0.00
3790,08/24/25 01:47:25 PM,0.00
3791,08/24/25 01:52:25 PM,0.00
3792,08/24/25 01:57:25 PM,0.00
3793,08/24/25 02:02:25 PM,0.00
3794,08/24/25 02:07:25 PM,0.00
3795,08/24/25 02:12:25 PM,0.00
3796,08/24/25 02:17:25 PM,0.00
3797,08/24/25 02:22:25 PM,0.00
3798,08/24/25 02:27:25 PM,0.00
3799,08/24/25 02:32:25 PM,0.00
3800,08/24/25 02:37:25 PM,0.00
3801,08/24/25 02:42:25 PM,0.00
3802,08/24/25 02:47:25 PM,0.00
3803,08/24/25 02:52:25 PM,0.00
3804,08/24/25 02:57:25 PM,0.00
3805,08/24/25 03:02:25 PM,0.00
3806,08/24/25 03:07:25 PM,0.00
3807,08/24/25 03:12:25 PM,0.00
3808,08/24/25 03:17:25 PM,0.00
3809,08/24/25 03:22:25 PM,0.00
3810,08/24/25 03:27:25 PM,0.00
3811,08/24/25 03:32:25 PM,0.00
3812,08/24/25 03:37:25 PM,0.00
3813,08/24/25 03:42:25 PM,0.00
3814,08/24/25 03:47:25 PM,0.00
3815,08/24/25 03:52:25 PM,0.00
3816,08/24/25 03:57:25 PM,0.00
3817,08/24/25 04:02:25 PM,0.00
3818,08/24/25 04:07:25 PM,0.00
3819,08/24/25 04:12:25 PM,0.00
3820,08/24/25 04:17:25 PM,0.00
3821,08/24/25 04:22:25 PM,0.00
3822,08/24/25 04:27:25 PM,0.00
3823,08/24/25 04:32:25 PM,0.00
3824,08/24/25 04:37:25 PM,0.00
3825,08/24/25 04:42:25 PM,0.00
3826,08/24/25 04:47:25 PM,0.00
3827,08/24/25 04:52:25 PM,0.00
3828,08/24/25 04:57:25 PM,0.00
3829,08/24/25 05:02:25 PM,0.00
3830,08/24/25 05:07:25 PM,0.00
3831,08/24/25 05:12:25 PM,0.00
3832,08/24/25 05:17:25 PM,0.00
3833,08/24/25 05:22:25 PM,0.00
3834,08/24/25 05:27:25 PM,0.00
3835,08/24/25 05:32:25 PM,0.00
3836,08/24/25 05:37:25 PM,0.00
3837,08/24/25 05:42:25 PM,0.00
3838,08/24/25 05:47:25 PM,0.00
3839,08/24/25 05:52:25 PM,0.00
3840,08/24/25 05:57:25 PM,0.00
3841,08/24/25 06:02:25 PM,0.00
3842,08/24/25 06:07:25 PM,0.00
3843,08/24/25 06:12:25 PM,0.00
3844,08/24/25 06:17:25 PM,0.00
3845,08/24/25 06:22:25 PM,0.00
3846,08/24/25 06:27:25 PM,0.00
3847,08/24/25 06:32:25 PM,0.00
3848,08/24/25 06:37:25 PM,0.00
3849,08/24/25 06:42:25 PM,0.00
3850,08/24/25 06:47:25 PM,0.00
3851,08/24/25 06:52:25 PM,0.00
3852,08/24/25 06:57:25 PM,0.00
3853,08/24/25 07:02:25 PM,0.00
3854,08/24/25 07:07:25 PM,0.00
3855,08/24/25 07:12:25 PM,0.00
3856,08/24/25 07:17:25 PM,0.00
3857,08/24/25 07:22:25 PM,0.00
3858,08/24/25 07:27:25 PM,0.00
3859,08/24/25 07:32:25 PM,0.00
3860,08/24/25 07:37:25 PM,0.00
3861,08/24/25 07:42:25 PM,0.00
3862,08/24/25 07:47:25 PM,0.00
3863,08/24/25 07:52:25 PM,0.00
3864,08/24/25 07:57:25 PM,0.00
3865,08/24/25 08:02:25 PM,0.00
3866,08/24/25 08:07:25 PM,0.00
3867,08/24/25 08:12:25 PM,0.00
3868,08/24/25 08:17:25 PM,0.00
3869,08/24/25 08:22:25 PM,0.00
3870,08/24/25 08:27:25 PM,0.00
3871,08/24/25 08:32:25 PM,0.00
3872,08/24/25 08:37:25 PM,0.00
3873,08/24/25 08:42:25 PM,0.00
3874,08/24/25 08:47:25 PM,0.00
3875,08/24/25 08:52:25 PM,0.00
3876,08/24/25 08:57:25 PM,0.00
3877,08/24/25 09:02:25 PM,0.00
3878,08/24/25 09:07:25 PM,0.00
3879,08/24/25 09:12:25 PM,0.00
3880,08/24/25 09:17:25 PM,0.00
3881,08/24/25 09:22:25 PM,0.00
3882,08/24/25 09:27:25 PM,0.00
3883,08/24/25 09:32:25 PM,0.00
3884,08/24/25 09:37:25 PM,0.00
3885,08/24/25 09:42:25 PM,0.00
3886,08/24/25 09:47:25 PM,0.00
3887,08/24/25 09:52:25 PM,0.00
3888,08/24/25 09:57:25 PM,0.00
3889,08/24/25 10:02:25 PM,0.00
3890,08/24/25 10:07:25 PM,0.00
3891,08/24/25 10:12:25 PM,0.00
3892,08/24/25 10:17:25 PM,0.00
3893,08/24/25 10:22:25 PM,0.00
3894,08/24/25 10:27:25 PM,0.00
3895,08/24/25 10:32:25 PM,0.00
3896,08/24/25 10:37:25 PM,0.00
3897,08/24/25 10:42:25 PM,0.00
3898,08/24/25 10:47:25 PM,0.00
3899,08/24/25 10:52:25 PM,0.00
3900,08/24/25 10:57:25 PM,0.00
3901,08/24/25 11:02:25 PM,0.00
3902,08/24/25 11:07:25 PM,0.00
3903,08/24/25 11:12:25 PM,0.00
3904,08/24/25 11:17:25 PM,0.00
3905,08/24/25 11:22:25 PM,0.00
3906,08/24/25 11:27:25 PM,0.00
3907,08/24/25 11:32:25 PM,0.00
3908,08/24/25 11:37:25 PM,0.00
3909,08/24/25 11:42:25 PM,0.00
3910,08/24/25 11:47:25 PM,0.00
3911,08/24/25 11:52:25 PM,0.00
3912,08/24/25 11:57:25 PM,0.00
3913,08/25/25 12:02:25 AM,0.00
3914,08/25/25 12:07:25 AM,0.00
3915,08/25/25 12:12:25 AM,0.00
3916,08/25/25 12:17:25 AM,0.00
3917,08/25/25 12:22:25 AM,0.00
3918,08/25/25 12:27:25 AM,0.00
3919,08/25/25 12:32:25 AM,0.00
3920,08/25/25 12:37:25 AM,0.00
3921,08/25/25 12:42:25 AM,0.00
3922,08/25/25 12:47:25 AM,0.00
3923,08/25/25 12:52:25 AM,0.00
3924,08/25/25 12:57:25 AM,0.00
3925,08/25/25 01:02:25 AM,0.00
3926,08/25/25 01:07:25 AM,0.00
3927,08/25/25 01:12:25 AM,0.00
3928,08/25/25 01:17:25 AM,0.00
3929,08/25/25 01:22:25 AM,0.00
3930,08/25/25 01:27:25 AM,0.00
3931,08/25/25 01:32:25 AM,0.00
3932,08/25/25 01:37:25 AM,0.00
3933,08/25/25 01:42:25 AM,0.00
3934,08/25/25 01:47:25 AM,0.00
3935,08/25/25 01:52:25 AM,0.00
3936,08/25/25 01:57:25 AM,0.00
3937,08/25/25 02:02:25 AM,0.00
3938,08/25/25 02:07:25 AM,0.00
3939,08/25/25 02:12:25 AM,0.00
3940,08/25/25 02:17:25 AM,0.00
3941,08/25/25 02:22:25 AM,0.00
3942,08/25/25 02:27:25 AM,0.00
3943,08/25/25 02:32:25 AM,0.00
3944,08/25/25 02:37:25 AM,0.00
3945,08/25/25 02:42:25 AM,0.00
3946,08/25/25 02:47:25 AM,0.00
3947,08/25/25 02:52:25 AM,0.00
3948,08/25/25 02:57:25 AM,0.00
3949,08/25/25 03:02:25 AM,0.00
3950,08/25/25 03:07:25 AM,0.00
3951,08/25/25 03:12:25 AM,0.00
3952,08/25/25 03:17:25 AM,0.00
3953,08/25/25 03:22:25 AM,0.00
3954,08/25/25 03:27:25 AM,0.00
3955,08/25/25 03:32:25 AM,0.00
3956,08/25/25 03:37:25 AM,0.00
3957,08/25/25 03:42:25 AM,0.00
3958,08/25/25 03:47:25 AM,0.00
3959,08/25/25 03:52:25 AM,0.00
3960,08/25/25 03:57:25 AM,0.00
3961,08/25/25 04:02:25 AM,0.00
3962,08/25/25 04:07:25 AM,0.00
3963,08/25/25 04:12:25 AM,0.00
3964,08/25/25 04:17:25 AM,0.00
3965,08/25/25 04:22:25 AM,0.00
3966,08/25/25 04:27:25 AM,0.00
3967,08/25/25 04:32:25 AM,0.00
3968,08/25/25 04:37:25 AM,0.00
3969,08/25/25 04:42:25 AM,0.00
3970,08/25/25 04:47:25 AM,0.00
3971,08/25/25 04:52:25 AM,0.00
3972,08/25/25 04:57:25 AM,0.00
3973,08/25/25 05:02:25 AM,0.00
3974,08/25/25 05:07:25 AM,0.00
3975,08/25/25 05:12:25 AM,0.00
3976,08/25/25 05:17:25 AM,0.00
3977,08/25/25 05:22:25 AM,0.00
3978,08/25/25 05:27:25 AM,0.00
3979,08/25/25 05:32:25 AM,0.00
3980,08/25/25 05:37:25 AM,0.00
3981,08/25/25 05:42:25 AM,0.00
3982,08/25/25 05:47:25 AM,0.00
3983,08/25/25 05:52:25 AM,0.00
3984,08/25/25 05:57:25 AM,0.00
3985,08/25/25 06:02:25 AM,0.00
3986,08/25/25 06:07:25 AM,0.00
3987,08/25/25 06:12:25 AM,0.00
3988,08/25/25 06:17:25 AM,0.00
3989,08/25/25 06:22:25 AM,0.00
3990,08/25/25 06:27:25 AM,0.00
3991,08/25/25 06:32:25 AM,0.00
3992,08/25/25 06:37:25 AM,0.00
3993,08/25/25 06:42:25 AM,0.00
3994,08/25/25 06:47:25 AM,0.00
