"Título de trazado: Estacion1"
"N.º","Fecha Tiempo, GMT-05:00","Lluvia, mm (LGR S/N: 21471862, SEN S/N: 21560958)"
9411,04/10/23 00:20:42,0.00
9412,04/10/23 00:25:42,0.00
9413,04/10/23 00:30:42,0.00
9414,04/10/23 00:35:42,0.00
9415,04/10/23 00:40:42,0.00
9416,04/10/23 00:45:42,0.00
9417,04/10/23 00:50:42,0.00
9418,04/10/23 00:55:42,0.00
9419,04/10/23 01:00:42,0.00
9420,04/10/23 01:05:42,0.00
9421,04/10/23 01:10:42,0.00
9422,04/10/23 01:15:42,0.00
9423,04/10/23 01:20:42,0.00
9424,04/10/23 01:25:42,0.00
9425,04/10/23 01:30:42,0.00
9426,04/10/23 01:35:42,0.00
9427,04/10/23 01:40:42,0.00
9428,04/10/23 01:45:42,0.00
9429,04/10/23 01:50:42,0.00
9430,04/10/23 01:55:42,0.00
9431,04/10/23 02:00:42,0.00
9432,04/10/23 02:05:42,0.00
9433,04/10/23 02:10:42,0.00
9434,04/10/23 02:15:42,0.00
9435,04/10/23 02:20:42,0.00
9436,04/10/23 02:25:42,0.00
9437,04/10/23 02:30:42,0.00
9438,04/10/23 02:35:42,0.00
9439,04/10/23 02:40:42,0.00
9440,04/10/23 02:45:42,0.00
9441,04/10/23 02:50:42,0.00
9442,04/10/23 02:55:42,0.00
9443,04/10/23 03:00:42,0.00
9444,04/10/23 03:05:42,0.00
9445,04/10/23 03:10:42,0.00
9446,04/10/23 03:15:42,0.00
9447,04/10/23 03:20:42,0.00
9448,04/10/23 03:25:42,0.00
9449,04/10/23 03:30:42,0.00
9450,04/10/23 03:35:42,0.00
9451,04/10/23 03:40:42,0.00
9452,04/10/23 03:45:42,0.00
9453,04/10/23 03:50:42,0.00
9454,04/10/23 03:55:42,0.00
9455,04/10/23 04:00:42,0.00
9456,04/10/23 04:05:42,0.00
9457,04/10/23 04:10:42,0.00
9458,04/10/23 04:15:42,0.00
9459,04/10/23 04:20:42,0.00
9460,04/10/23 04:25:42,0.00
9461,04/10/23 04:30:42,0.00
9462,04/10/23 04:35:42,0.00
9463,04/10/23 04:40:42,0.00
9464,04/10/23 04:45:42,0.00
9465,04/10/23 04:50:42,0.00
9466,04/10/23 04:55:42,0.00
9467,04/10/23 05:00:42,0.00
9468,04/10/23 05:05:42,0.00
9469,04/10/23 05:10:42,0.00
9470,04/10/23 05:15:42,0.00
9471,04/10/23 05:20:42,0.00
9472,04/10/23 05:25:42,0.00
9473,04/10/23 05:30:42,0.00
9474,04/10/23 05:35:42,0.00
9475,04/10/23 05:40:42,0.00
9476,04/10/23 05:45:42,0.00
9477,04/10/23 05:50:42,0.00
9478,04/10/23 05:55:42,0.00
9479,04/10/23 06:00:42,0.00
9480,04/10/23 06:05:42,0.00
9481,04/10/23 06:10:42,0.00
9482,04/10/23 06:15:42,0.00
9483,04/10/23 06:20:42,0.00
9484,04/10/23 06:25:42,0.00
9485,04/10/23 06:30:42,0.00
9486,04/10/23 06:35:42,0.00
9487,04/10/23 06:40:42,0.00
9488,04/10/23 06:45:42,0.00
9489,04/10/23 06:50:42,0.00
9490,04/10/23 06:55:42,0.00
9491,04/10/23 07:00:42,0.00
9492,04/10/23 07:05:42,0.00
9493,04/10/23 07:10:42,0.00
9494,04/10/23 07:15:42,0.00
9495,04/10/23 07:20:42,0.00
9496,04/10/23 07:25:42,0.00
9497,04/10/23 07:30:42,0.00
9498,04/10/23 07:35:42,0.00
9499,04/10/23 07:40:42,0.00
9500,04/10/23 07:45:42,0.00
9501,04/10/23 07:50:42,0.00
9502,04/10/23 07:55:42,0.00
9503,04/10/23 08:00:42,0.00
9504,04/10/23 08:05:42,0.00
9505,04/10/23 08:10:42,0.00
9506,04/10/23 08:15:42,0.00
9507,04/10/23 08:20:42,0.00
9508,04/10/23 08:25:42,0.00
9509,04/10/23 08:30:42,0.00
9510,04/10/23 08:35:42,0.00
9511,04/10/23 08:40:42,0.00
9512,04/10/23 08:45:42,0.00
9513,04/10/23 08:50:42,0.00
9514,04/10/23 08:55:42,0.00
9515,04/10/23 09:00:42,0.00
9516,04/10/23 09:05:42,0.00
9517,04/10/23 09:10:42,0.00
9518,04/10/23 09:15:42,0.00
9519,04/10/23 09:20:42,0.00
9520,04/10/23 09:25:42,0.00
9521,04/10/23 09:30:42,0.00
9522,04/10/23 09:35:42,0.00
9523,04/10/23 09:40:42,0.00
9524,04/10/23 09:45:42,0.00
9525,04/10/23 09:50:42,0.00
9526,04/10/23 09:55:42,0.00
9527,04/10/23 10:00:42,0.00
9528,04/10/23 10:05:42,0.00
9529,04/10/23 10:10:42,0.00
9530,04/10/23 10:15:42,0.00
9531,04/10/23 10:20:42,0.00
9532,04/10/23 10:25:42,0.00
9533,04/10/23 10:30:42,0.00
9534,04/10/23 10:35:42,0.00
9535,04/10/23 10:40:42,0.00
9536,04/10/23 10:45:42,0.00
9537,04/10/23 10:50:42,0.00
9538,04/10/23 10:55:42,0.00
9539,04/10/23 11:00:42,0.00
9540,04/10/23 11:05:42,0.00
9541,04/10/23 11:10:42,0.00
9542,04/10/23 11:15:42,0.00
9543,04/10/23 11:20:42,0.00
9544,04/10/23 11:25:42,0.00
9545,04/10/23 11:30:42,0.00
9546,04/10/23 11:35:42,0.00
9547,04/10/23 11:40:42,0.00
9548,04/10/23 11:45:42,0.00
9549,04/10/23 11:50:42,0.00
9550,04/10/23 11:55:42,0.00
9551,04/10/23 12:00:42,0.00
9552,04/10/23 12:05:42,0.00
9553,04/10/23 12:10:42,0.00
9554,04/10/23 12:15:42,0.00
9555,04/10/23 12:20:42,0.00
9556,04/10/23 12:25:42,0.00
9557,04/10/23 12:30:42,0.00
9558,04/10/23 12:35:42,0.00
9559,04/10/23 12:40:42,0.00
9560,04/10/23 12:45:42,0.00
9561,04/10/23 12:50:42,0.00
9562,04/10/23 12:55:42,0.00
9563,04/10/23 13:00:42,0.00
9564,04/10/23 13:05:42,0.00
9565,04/10/23 13:10:42,0.00
9566,04/10/23 13:15:42,0.00
9567,04/10/23 13:20:42,0.00
9568,04/10/23 13:25:42,0.00
9569,04/10/23 13:30:42,0.00
9570,04/10/23 13:35:42,0.00
9571,04/10/23 13:40:42,0.00
9572,04/10/23 13:45:42,0.00
9573,04/10/23 13:50:42,0.00
9574,04/10/23 13:55:42,0.00
9575,04/10/23 14:00:42,0.00
9576,04/10/23 14:05:42,0.00
9577,04/10/23 14:10:42,0.00
9578,04/10/23 14:15:42,0.00
9579,04/10/23 14:20:42,0.00
9580,04/10/23 14:25:42,0.00
9581,04/10/23 14:30:42,0.00
9582,04/10/23 14:35:42,0.00
9583,04/10/23 14:40:42,0.00
9584,04/10/23 14:45:42,0.00
9585,04/10/23 14:50:42,0.00
9586,04/10/23 14:55:42,0.00
9587,04/10/23 15:00:42,0.00
9588,04/10/23 15:05:42,0.00
9589,04/10/23 15:10:42,0.00
9590,04/10/23 15:15:42,0.00
9591,04/10/23 15:20:42,0.00
9592,04/10/23 15:25:42,0.00
9593,04/10/23 15:30:42,0.00
9594,04/10/23 15:35:42,0.00
9595,04/10/23 15:40:42,0.00
9596,04/10/23 15:45:42,0.00
9597,04/10/23 15:50:42,0.00
9598,04/10/23 15:55:42,0.00
9599,04/10/23 16:00:42,0.00
9600,04/10/23 16:05:42,0.00
9601,04/10/23 16:10:42,0.00
9602,04/10/23 16:15:42,0.00
9603,04/10/23 16:20:42,0.00
9604,04/10/23 16:25:42,0.00
9605,04/10/23 16:30:42,0.00
9606,04/10/23 16:35:42,0.00
9607,04/10/23 16:40:42,0.00
9608,04/10/23 16:45:42,0.00
9609,04/10/23 16:50:42,0.00
9610,04/10/23 16:55:42,0.00
9611,04/10/23 17:00:42,0.00
9612,04/10/23 17:05:42,0.00
9613,04/10/23 17:10:42,0.00
9614,04/10/23 17:15:42,0.00
9615,04/10/23 17:20:42,0.00
9616,04/10/23 17:25:42,0.00
9617,04/10/23 17:30:42,0.00
9618,04/10/23 17:35:42,0.00
9619,04/10/23 17:40:42,0.00
9620,04/10/23 17:45:42,0.00
9621,04/10/23 17:50:42,0.00
9622,04/10/23 17:55:42,0.00
9623,04/10/23 18:00:42,0.00
9624,04/10/23 18:05:42,0.00
9625,04/10/23 18:10:42,0.00
9626,04/10/23 18:15:42,0.00
9627,04/10/23 18:20:42,0.00
9628,04/10/23 18:25:42,0.00
9629,04/10/23 18:30:42,0.00
9630,04/10/23 18:35:42,0.00
9631,04/10/23 18:40:42,0.00
9632,04/10/23 18:45:42,0.00
9633,04/10/23 18:50:42,0.00
9634,04/10/23 18:55:42,0.00
9635,04/10/23 19:00:42,0.00
9636,04/10/23 19:05:42,0.00
9637,04/10/23 19:10:42,0.00
9638,04/10/23 19:15:42,0.00
9639,04/10/23 19:20:42,0.00
9640,04/10/23 19:25:42,0.00
9641,04/10/23 19:30:42,0.00
9642,04/10/23 19:35:42,0.00
9643,04/10/23 19:40:42,0.00
9644,04/10/23 19:45:42,0.00
9645,04/10/23 19:50:42,0.00
9646,04/10/23 19:55:42,0.00
9647,04/10/23 20:00:42,0.00
9648,04/10/23 20:05:42,0.00
9649,04/10/23 20:10:42,0.00
9650,04/10/23 20:15:42,0.00
9651,04/10/23 20:20:42,0.00
9652,04/10/23 20:25:42,0.00
9653,04/10/23 20:30:42,0.00
9654,04/10/23 20:35:42,0.00
9655,04/10/23 20:40:42,0.00
9656,04/10/23 20:45:42,0.00
9657,04/10/23 20:50:42,0.00
9658,04/10/23 20:55:42,0.00
9659,04/10/23 21:00:42,0.00
9660,04/10/23 21:05:42,0.00
9661,04/10/23 21:10:42,0.00
9662,04/10/23 21:15:42,0.00
9663,04/10/23 21:20:42,0.00
9664,04/10/23 21:25:42,0.00
9665,04/10/23 21:30:42,0.00
9666,04/10/23 21:35:42,0.00
9667,04/10/23 21:40:42,0.00
9668,04/10/23 21:45:42,0.00
9669,04/10/23 21:50:42,0.00
9670,04/10/23 21:55:42,0.00
9671,04/10/23 22:00:42,0.00
9672,04/10/23 22:05:42,0.00
9673,04/10/23 22:10:42,0.00
9674,04/10/23 22:15:42,0.00
9675,04/10/23 22:20:42,0.00
9676,04/10/23 22:25:42,0.00
9677,04/10/23 22:30:42,0.00
9678,04/10/23 22:35:42,0.00
9679,04/10/23 22:40:42,0.00
9680,04/10/23 22:45:42,0.00
9681,04/10/23 22:50:42,0.00
9682,04/10/23 22:55:42,0.00
9683,04/10/23 23:00:42,0.00
9684,04/10/23 23:05:42,0.00
9685,04/10/23 23:10:42,0.00
9686,04/10/23 23:15:42,0.00
9687,04/10/23 23:20:42,0.00
9688,04/10/23 23:25:42,0.00
9689,04/10/23 23:30:42,0.00
9690,04/10/23 23:35:42,0.00
9691,04/10/23 23:40:42,0.00
9692,04/10/23 23:45:42,0.00
9693,04/10/23 23:50:42,0.00
9694,04/10/23 23:55:42,0.00
9695,04/11/23 00:00:42,0.00
9696,04/11/23 00:05:42,0.00
9697,04/11/23 00:10:42,0.00
9698,04/11/23 00:15:42,0.00
9699,04/11/23 00:20:42,0.00
9700,04/11/23 00:25:42,0.00
9701,04/11/23 00:30:42,0.00
9702,04/11/23 00:35:42,0.00
9703,04/11/23 00:40:42,0.00
9704,04/11/23 00:45:42,0.00
9705,04/11/23 00:50:42,0.00
9706,04/11/23 00:55:42,0.00
9707,04/11/23 01:00:42,0.00
9708,04/11/23 01:05:42,0.00
9709,04/11/23 01:10:42,0.00
9710,04/11/23 01:15:42,0.00
9711,04/11/23 01:20:42,0.00
9712,04/11/23 01:25:42,0.00
9713,04/11/23 01:30:42,0.00
9714,04/11/23 01:35:42,0.00
9715,04/11/23 01:40:42,0.00
9716,04/11/23 01:45:42,0.00
9717,04/11/23 01:50:42,0.00
9718,04/11/23 01:55:42,0.00
9719,04/11/23 02:00:42,0.00
9720,04/11/23 02:05:42,0.00
9721,04/11/23 02:10:42,0.00
9722,04/11/23 02:15:42,0.00
9723,04/11/23 02:20:42,0.00
9724,04/11/23 02:25:42,0.00
9725,04/11/23 02:30:42,0.00
9726,04/11/23 02:35:42,0.00
9727,04/11/23 02:40:42,0.00
9728,04/11/23 02:45:42,0.00
9729,04/11/23 02:50:42,0.00
9730,04/11/23 02:55:42,0.00
9731,04/11/23 03:00:42,0.00
9732,04/11/23 03:05:42,0.00
9733,04/11/23 03:10:42,0.00
9734,04/11/23 03:15:42,0.00
9735,04/11/23 03:20:42,0.00
9736,04/11/23 03:25:42,0.00
9737,04/11/23 03:30:42,0.00
9738,04/11/23 03:35:42,0.00
9739,04/11/23 03:40:42,0.00
9740,04/11/23 03:45:42,0.00
9741,04/11/23 03:50:42,0.00
9742,04/11/23 03:55:42,0.00
9743,04/11/23 04:00:42,0.00
9744,04/11/23 04:05:42,0.00
9745,04/11/23 04:10:42,0.00
9746,04/11/23 04:15:42,0.00
9747,04/11/23 04:20:42,0.00
9748,04/11/23 04:25:42,0.00
9749,04/11/23 04:30:42,0.00
9750,04/11/23 04:35:42,0.00
9751,04/11/23 04:40:42,0.00
9752,04/11/23 04:45:42,0.00
9753,04/11/23 04:50:42,0.00
9754,04/11/23 04:55:42,0.00
9755,04/11/23 05:00:42,0.00
9756,04/11/23 05:05:42,0.00
9757,04/11/23 05:10:42,0.00
9758,04/11/23 05:15:42,0.00
9759,04/11/23 05:20:42,0.00
9760,04/11/23 05:25:42,0.00
9761,04/11/23 05:30:42,0.00
9762,04/11/23 05:35:42,0.00
9763,04/11/23 05:40:42,0.00
9764,04/11/23 05:45:42,0.00
9765,04/11/23 05:50:42,0.00
9766,04/11/23 05:55:42,0.00
9767,04/11/23 06:00:42,0.00
9768,04/11/23 06:05:42,0.00
9769,04/11/23 06:10:42,0.00
9770,04/11/23 06:15:42,0.00
9771,04/11/23 06:20:42,0.00
9772,04/11/23 06:25:42,0.00
9773,04/11/23 06:30:42,0.00
9774,04/11/23 06:35:42,0.00
9775,04/11/23 06:40:42,0.00
9776,04/11/23 06:45:42,0.00
9777,04/11/23 06:50:42,0.00
9778,04/11/23 06:55:42,0.00
9779,04/11/23 07:00:42,0.00
9780,04/11/23 07:05:42,0.00
9781,04/11/23 07:10:42,0.00
9782,04/11/23 07:15:42,0.00
9783,04/11/23 07:20:42,0.00
9784,04/11/23 07:25:42,0.00
9785,04/11/23 07:30:42,0.00
9786,04/11/23 07:35:42,0.00
9787,04/11/23 07:40:42,0.00
9788,04/11/23 07:45:42,0.00
9789,04/11/23 07:50:42,0.00
9790,04/11/23 07:55:42,0.00
9791,04/11/23 08:00:42,0.00
9792,04/11/23 08:05:42,0.00
9793,04/11/23 08:10:42,0.00
9794,04/11/23 08:15:42,0.00
9795,04/11/23 08:20:42,0.00
9796,04/11/23 08:25:42,0.00
9797,04/11/23 08:30:42,0.00
9798,04/11/23 08:35:42,0.00
9799,04/11/23 08:40:42,0.00
9800,04/11/23 08:45:42,0.00
9801,04/11/23 08:50:42,0.00
9802,04/11/23 08:55:42,0.00
9803,04/11/23 09:00:42,0.00
9804,04/11/23 09:05:42,0.00
9805,04/11/23 09:10:42,0.00
9806,04/11/23 09:15:42,0.00
9807,04/11/23 09:20:42,0.00
9808,04/11/23 09:25:42,0.00
9809,04/11/23 09:30:42,0.00
9810,04/11/23 09:35:42,0.00
9811,04/11/23 09:40:42,0.00
9812,04/11/23 09:45:42,0.00
9813,04/11/23 09:50:42,0.00
9814,04/11/23 09:55:42,0.00
9815,04/11/23 10:00:42,0.00
9816,04/11/23 10:05:42,0.00
9817,04/11/23 10:10:42,0.00
9818,04/11/23 10:15:42,0.00
9819,04/11/23 10:20:42,0.00
9820,04/11/23 10:25:42,0.00
9821,04/11/23 10:30:42,0.00
9822,04/11/23 10:35:42,0.00
9823,04/11/23 10:40:42,0.00
9824,04/11/23 10:45:42,0.00
9825,04/11/23 10:50:42,0.00
9826,04/11/23 10:55:42,0.00
9827,04/11/23 11:00:42,0.00
9828,04/11/23 11:05:42,0.00
9829,04/11/23 11:10:42,0.00
9830,04/11/23 11:15:42,0.00
9831,04/11/23 11:20:42,0.00
9832,04/11/23 11:25:42,0.00
9833,04/11/23 11:30:42,0.00
9834,04/11/23 11:35:42,0.00
9835,04/11/23 11:40:42,0.00
9836,04/11/23 11:45:42,0.00
9837,04/11/23 11:50:42,0.00
9838,04/11/23 11:55:42,0.00
9839,04/11/23 12:00:42,0.00
9840,04/11/23 12:05:42,0.00
9841,04/11/23 12:10:42,0.00
9842,04/11/23 12:15:42,0.00
9843,04/11/23 12:20:42,0.00
9844,04/11/23 12:25:42,0.00
9845,04/11/23 12:30:42,0.00
9846,04/11/23 12:35:42,0.00
9847,04/11/23 12:40:42,0.00
9848,04/11/23 12:45:42,0.00
9849,04/11/23 12:50:42,0.00
9850,04/11/23 12:55:42,0.00
9851,04/11/23 13:00:42,0.00
9852,04/11/23 13:05:42,0.00
9853,04/11/23 13:10:42,0.00
9854,04/11/23 13:15:42,0.00
9855,04/11/23 13:20:42,0.00
9856,04/11/23 13:25:42,0.00
9857,04/11/23 13:30:42,0.00
9858,04/11/23 13:35:42,0.00
9859,04/11/23 13:40:42,0.00
9860,04/11/23 13:45:42,0.00
9861,04/11/23 13:50:42,0.00
9862,04/11/23 13:55:42,0.00
9863,04/11/23 14:00:42,0.00
9864,04/11/23 14:05:42,0.00
9865,04/11/23 14:10:42,0.00
9866,04/11/23 14:15:42,0.00
9867,04/11/23 14:20:42,0.00
9868,04/11/23 14:25:42,0.00
9869,04/11/23 14:30:42,0.00
9870,04/11/23 14:35:42,0.00
9871,04/11/23 14:40:42,0.00
9872,04/11/23 14:45:42,0.00
9873,04/11/23 14:50:42,0.00
9874,04/11/23 14:55:42,0.00
9875,04/11/23 15:00:42,0.00
9876,04/11/23 15:05:42,0.00
9877,04/11/23 15:10:42,0.00
9878,04/11/23 15:15:42,0.00
9879,04/11/23 15:20:42,0.00
9880,04/11/23 15:25:42,0.00
9881,04/11/23 15:30:42,0.00
9882,04/11/23 15:35:42,0.00
9883,04/11/23 15:40:42,0.00
9884,04/11/23 15:45:42,0.00
9885,04/11/23 15:50:42,0.00
9886,04/11/23 15:55:42,0.00
9887,04/11/23 16:00:42,0.00
9888,04/11/23 16:05:42,0.00
9889,04/11/23 16:10:42,0.00
9890,04/11/23 16:15:42,0.00
9891,04/11/23 16:20:42,0.00
9892,04/11/23 16:25:42,0.00
9893,04/11/23 16:30:42,0.00
9894,04/11/23 16:35:42,0.00
9895,04/11/23 16:40:42,0.00
9896,04/11/23 16:45:42,0.00
9897,04/11/23 16:50:42,0.00
9898,04/11/23 16:55:42,0.00
9899,04/11/23 17:00:42,0.00
9900,04/11/23 17:05:42,0.00
9901,04/11/23 17:10:42,0.00
9902,04/11/23 17:15:42,0.00
9903,04/11/23 17:20:42,0.00
9904,04/11/23 17:25:42,0.00
9905,04/11/23 17:30:42,0.00
9906,04/11/23 17:35:42,0.00
9907,04/11/23 17:40:42,0.00
9908,04/11/23 17:45:42,0.00
9909,04/11/23 17:50:42,0.00
9910,04/11/23 17:55:42,0.00
9911,04/11/23 18:00:42,0.00
9912,04/11/23 18:05:42,0.00
9913,04/11/23 18:10:42,0.00
9914,04/11/23 18:15:42,0.00
9915,04/11/23 18:20:42,0.00
9916,04/11/23 18:25:42,0.00
9917,04/11/23 18:30:42,0.00
9918,04/11/23 18:35:42,0.00
9919,04/11/23 18:40:42,0.00
9920,04/11/23 18:45:42,0.00
9921,04/11/23 18:50:42,0.00
9922,04/11/23 18:55:42,0.00
9923,04/11/23 19:00:42,0.00
9924,04/11/23 19:05:42,0.00
9925,04/11/23 19:10:42,0.00
9926,04/11/23 19:15:42,0.00
9927,04/11/23 19:20:42,0.00
9928,04/11/23 19:25:42,0.00
9929,04/11/23 19:30:42,0.00
9930,04/11/23 19:35:42,0.00
9931,04/11/23 19:40:42,0.00
9932,04/11/23 19:45:42,0.00
9933,04/11/23 19:50:42,0.00
9934,04/11/23 19:55:42,0.00
9935,04/11/23 20:00:42,0.00
9936,04/11/23 20:05:42,0.00
9937,04/11/23 20:10:42,0.00
9938,04/11/23 20:15:42,0.00
9939,04/11/23 20:20:42,0.00
9940,04/11/23 20:25:42,0.00
9941,04/11/23 20:30:42,0.00
9942,04/11/23 20:35:42,0.00
9943,04/11/23 20:40:42,0.00
9944,04/11/23 20:45:42,0.00
9945,04/11/23 20:50:42,0.00
9946,04/11/23 20:55:42,0.00
9947,04/11/23 21:00:42,0.00
9948,04/11/23 21:05:42,0.00
9949,04/11/23 21:10:42,0.00
9950,04/11/23 21:15:42,0.00
9951,04/11/23 21:20:42,0.00
9952,04/11/23 21:25:42,0.00
9953,04/11/23 21:30:42,0.00
9954,04/11/23 21:35:42,0.00
9955,04/11/23 21:40:42,0.00
9956,04/11/23 21:45:42,0.00
9957,04/11/23 21:50:42,0.00
9958,04/11/23 21:55:42,0.00
9959,04/11/23 22:00:42,0.00
9960,04/11/23 22:05:42,0.00
9961,04/11/23 22:10:42,0.00
9962,04/11/23 22:15:42,0.00
9963,04/11/23 22:20:42,0.00
9964,04/11/23 22:25:42,0.00
9965,04/11/23 22:30:42,0.00
9966,04/11/23 22:35:42,0.00
9967,04/11/23 22:40:42,0.00
9968,04/11/23 22:45:42,0.00
9969,04/11/23 22:50:42,0.00
9970,04/11/23 22:55:42,0.00
9971,04/11/23 23:00:42,0.00
9972,04/11/23 23:05:42,0.00
9973,04/11/23 23:10:42,0.00
9974,04/11/23 23:15:42,0.00
9975,04/11/23 23:20:42,0.00
9976,04/11/23 23:25:42,0.00
9977,04/11/23 23:30:42,0.00
9978,04/11/23 23:35:42,0.00
9979,04/11/23 23:40:42,0.00
9980,04/11/23 23:45:42,0.00
9981,04/11/23 23:50:42,0.00
9982,04/11/23 23:55:42,0.00
9983,04/12/23 00:00:42,0.00
9984,04/12/23 00:05:42,0.00
9985,04/12/23 00:10:42,0.00
9986,04/12/23 00:15:42,0.00
9987,04/12/23 00:20:42,0.00
9988,04/12/23 00:25:42,0.00
9989,04/12/23 00:30:42,0.00
9990,04/12/23 00:35:42,0.00
9991,04/12/23 00:40:42,0.00
9992,04/12/23 00:45:42,0.00
9993,04/12/23 00:50:42,0.00
9994,04/12/23 00:55:42,0.00
9995,04/12/23 01:00:42,0.00
9996,04/12/23 01:05:42,0.00
9997,04/12/23 01:10:42,0.00
9998,04/12/23 01:15:42,0.00
9999,04/12/23 01:20:42,0.00
10000,04/12/23 01:25:42,0.00
10001,04/12/23 01:30:42,0.00
10002,04/12/23 01:35:42,0.00
10003,04/12/23 01:40:42,0.00
10004,04/12/23 01:45:42,0.00
10005,04/12/23 01:50:42,0.00
10006,04/12/23 01:55:42,0.00
10007,04/12/23 02:00:42,0.00
10008,04/12/23 02:05:42,0.00
10009,04/12/23 02:10:42,0.00
10010,04/12/23 02:15:42,0.00
10011,04/12/23 02:20:42,0.00
10012,04/12/23 02:25:42,0.00
10013,04/12/23 02:30:42,0.00
10014,04/12/23 02:35:42,0.00
10015,04/12/23 02:40:42,0.00
10016,04/12/23 02:45:42,0.00
10017,04/12/23 02:50:42,0.00
10018,04/12/23 02:55:42,0.00
10019,04/12/23 03:00:42,0.00
10020,04/12/23 03:05:42,0.00
10021,04/12/23 03:10:42,0.00
10022,04/12/23 03:15:42,0.00
10023,04/12/23 03:20:42,0.00
10024,04/12/23 03:25:42,0.00
10025,04/12/23 03:30:42,0.00
10026,04/12/23 03:35:42,0.00
10027,04/12/23 03:40:42,0.00
10028,04/12/23 03:45:42,0.00
10029,04/12/23 03:50:42,0.00
10030,04/12/23 03:55:42,0.00
10031,04/12/23 04:00:42,0.00
10032,04/12/23 04:05:42,0.00
10033,04/12/23 04:10:42,0.00
10034,04/12/23 04:15:42,0.00
10035,04/12/23 04:20:42,0.00
10036,04/12/23 04:25:42,0.00
10037,04/12/23 04:30:42,0.00
10038,04/12/23 04:35:42,0.00
10039,04/12/23 04:40:42,0.00
10040,04/12/23 04:45:42,0.00
10041,04/12/23 04:50:42,0.00
10042,04/12/23 04:55:42,0.00
10043,04/12/23 05:00:42,0.00
10044,04/12/23 05:05:42,0.00
10045,04/12/23 05:10:42,0.00
10046,04/12/23 05:15:42,0.00
10047,04/12/23 05:20:42,0.00
10048,04/12/23 05:25:42,0.00
10049,04/12/23 05:30:42,0.00
10050,04/12/23 05:35:42,0.00
10051,04/12/23 05:40:42,0.00
10052,04/12/23 05:45:42,0.00
10053,04/12/23 05:50:42,0.00
10054,04/12/23 05:55:42,0.00
10055,04/12/23 06:00:42,0.00
10056,04/12/23 06:05:42,0.00
10057,04/12/23 06:10:42,0.00
10058,04/12/23 06:15:42,0.00
10059,04/12/23 06:20:42,0.00
10060,04/12/23 06:25:42,0.00
10061,04/12/23 06:30:42,0.00
10062,04/12/23 06:35:42,0.00
10063,04/12/23 06:40:42,0.00
10064,04/12/23 06:45:42,0.00
10065,04/12/23 06:50:42,0.00
10066,04/12/23 06:55:42,0.00
10067,04/12/23 07:00:42,0.00
10068,04/12/23 07:05:42,0.00
10069,04/12/23 07:10:42,0.00
10070,04/12/23 07:15:42,0.00
10071,04/12/23 07:20:42,0.00
10072,04/12/23 07:25:42,0.00
10073,04/12/23 07:30:42,0.00
10074,04/12/23 07:35:42,0.00
10075,04/12/23 07:40:42,0.00
10076,04/12/23 07:45:42,0.00
10077,04/12/23 07:50:42,0.00
10078,04/12/23 07:55:42,0.00
10079,04/12/23 08:00:42,0.00
10080,04/12/23 08:05:42,0.00
10081,04/12/23 08:10:42,0.00
10082,04/12/23 08:15:42,0.00
10083,04/12/23 08:20:42,0.00
10084,04/12/23 08:25:42,0.00
10085,04/12/23 08:30:42,0.00
10086,04/12/23 08:35:42,0.00
10087,04/12/23 08:40:42,0.00
10088,04/12/23 08:45:42,0.00
10089,04/12/23 08:50:42,0.00
10090,04/12/23 08:55:42,0.00
10091,04/12/23 09:00:42,0.00
10092,04/12/23 09:05:42,0.00
10093,04/12/23 09:10:42,0.00
10094,04/12/23 09:15:42,0.00
10095,04/12/23 09:20:42,0.00
10096,04/12/23 09:25:42,0.00
10097,04/12/23 09:30:42,0.00
10098,04/12/23 09:35:42,0.00
10099,04/12/23 09:40:42,0.00
10100,04/12/23 09:45:42,0.00
10101,04/12/23 09:50:42,0.00
10102,04/12/23 09:55:42,0.00
10103,04/12/23 10:00:42,0.00
10104,04/12/23 10:05:42,0.00
10105,04/12/23 10:10:42,0.00
10106,04/12/23 10:15:42,0.00
10107,04/12/23 10:20:42,0.00
10108,04/12/23 10:25:42,0.00
10109,04/12/23 10:30:42,0.00
10110,04/12/23 10:35:42,0.00
10111,04/12/23 10:40:42,0.00
10112,04/12/23 10:45:42,0.00
10113,04/12/23 10:50:42,0.00
10114,04/12/23 10:55:42,0.00
10115,04/12/23 11:00:42,0.00
10116,04/12/23 11:05:42,0.00
10117,04/12/23 11:10:42,0.00
10118,04/12/23 11:15:42,0.00
10119,04/12/23 11:20:42,0.00
10120,04/12/23 11:25:42,0.00
10121,04/12/23 11:30:42,0.00
10122,04/12/23 11:35:42,0.00
10123,04/12/23 11:40:42,0.00
10124,04/12/23 11:45:42,0.00
10125,04/12/23 11:50:42,0.00
10126,04/12/23 11:55:42,0.00
10127,04/12/23 12:00:42,0.00
10128,04/12/23 12:05:42,0.00
10129,04/12/23 12:10:42,0.00
10130,04/12/23 12:15:42,0.00
10131,04/12/23 12:20:42,0.00
10132,04/12/23 12:25:42,0.00
10133,04/12/23 12:30:42,0.00
10134,04/12/23 12:35:42,0.00
10135,04/12/23 12:40:42,0.00
10136,04/12/23 12:45:42,0.00
10137,04/12/23 12:50:42,0.00
10138,04/12/23 12:55:42,0.00
10139,04/12/23 13:00:42,0.00
10140,04/12/23 13:05:42,0.00
10141,04/12/23 13:10:42,0.00
10142,04/12/23 13:15:42,0.00
10143,04/12/23 13:20:42,0.00
